,year,accession_number,hex,value_x,hex0,hex1,hex2,value_y
1354,1813,D25443,#af9263,45,#ba9e72,#886b3f,#a6834b,75
1355,1813,D10256,#b5b2a1,60,#a7a695,#dbd5c2,#111215,45
1356,1813,D10257,#b8afa1,75,#a8a093,#dad1c0,#70655c,60
1357,1813,D25436,#cbc4a5,90,#dbd3ba,#b2aa86,#d0c6a1,105
1358,1813,D08186,#d6bc99,105,#c49e75,#d8c29f,#945e39,90
1359,1814,D04897,#5c5138,15,#6b5a3c,#afaa8d,#3f3624,15
1360,1814,D18157,#73673e,30,#736338,#b5a678,#e9e8d7,30
1361,1814,D17174,#997b60,45,#b29c80,#8e7056,#e0dbc9,45
1362,1814,T08602,#f1e7d4,60,#f0e5d2,#caa883,#dcc09d,60
1363,1815,D04900,#513f2a,15,#725a3c,#38291b,#e7e3d9,30
1364,1815,D17197,#6e6e55,30,#67674d,#aca486,#465245,15
1365,1815,D08178,#b08e69,45,#bc9d78,#886340,#d7c19f,75
1366,1815,D17192,#b2b094,60,#b5b094,#796c3e,#91a99e,60
1367,1815,D08273,#b6b09a,75,#b0a890,#766541,#ddd7c6,45
1368,1815,D08187,#d2b792,90,#c8a67d,#e7d9be,#8c5934,90
1369,1815,D40045,#d6c1a0,105,#dfd0b2,#c2a47e,#d6c3a0,120
1370,1815,D25259,#d9c89a,120,#d9c797,#dfd3b1,#cdb580,105
1371,1815,T09422,#d9d6c9,135,#e3ded0,#a8a592,#6f6955,135
1372,1815,T02009,#dfd5bf,150,#ece4d1,#b6a589,#d1c2a6,150
1373,1816,D12476,#151515,15,#ddd7c3,#111315,#adab9e,285
1374,1816,D12527,#161614,30,#dfd4bb,#121413,#161411,450
1375,1816,D12450,#161615,45,#dcd6c0,#131514,#131316,240
1376,1816,D12468,#161615,60,#ddd7c4,#131518,#121513,300
1377,1816,D12470,#161615,75,#dfd9c7,#131416,#16140f,540
1378,1816,D12473,#161716,90,#dfd8c6,#141518,#111312,480
1379,1816,D12467,#161717,105,#dfdac9,#141618,#aea998,555
1380,1816,D12469,#171615,120,#e4ddca,#121513,#161410,1035
1381,1816,D12475,#171616,135,#e2dac8,#141417,#17140f,870
1382,1816,D12488,#171715,150,#ded5bf,#b5ab96,#111412,390
1383,1816,D12459,#171716,165,#e1ddcc,#141517,#15140f,810
1384,1816,D12464,#171716,180,#e2dcc9,#141518,#141614,885
1385,1816,D12471,#171716,195,#dcd6c4,#121315,#afad9e,255
1386,1816,D12474,#171716,210,#e4ddca,#131517,#14120f,1050
1387,1816,D12477,#171716,225,#e3dbc8,#161411,#131518,945
1388,1816,D12478,#171716,240,#ded8c6,#131417,#111512,420
1389,1816,D12482,#171716,255,#e0dac7,#131417,#191611,645
1390,1816,D12484,#171716,270,#e1dcc9,#131417,#121513,780
1391,1816,D12506,#171716,285,#e0d8c3,#141518,#b0a791,600
1392,1816,D12507,#171716,300,#e1d9c5,#ada592,#151619,705
1393,1816,D12511,#171716,315,#e0d9c7,#131417,#111312,630
1394,1816,D12463,#171717,330,#e1dcc9,#141518,#17140f,795
1395,1816,D12465,#171717,345,#e3dcc9,#141517,#b2a48b,960
1396,1816,D12526,#171717,360,#dcd2bb,#b3ac99,#151619,225
1397,1816,D40582,#171717,375,#ded4be,#141518,#b0a48a,360
1398,1816,D12522,#171816,390,#dfd7c0,#141715,#17181a,465
1399,1816,D12452,#171817,405,#ddd7c5,#141518,#b3ad9a,330
1400,1816,D12456,#171817,420,#ded9c8,#151719,#b0a487,435
1401,1816,D12524,#171817,435,#e2dac5,#151618,#171917,855
1402,1816,D12492,#181716,450,#e1d6b8,#b0a587,#161411,675
1403,1816,D12483,#181816,465,#e0dbc8,#131417,#16130f,660
1404,1816,D12491,#181816,480,#dfd9c4,#131614,#151619,495
1405,1816,D12523,#181816,495,#e3dbc6,#141615,#171510,930
1406,1816,D12525,#181816,510,#e6ddc8,#131514,#171410,1155
1407,1816,D12460,#181817,525,#e6dfcd,#151618,#171512,1215
1408,1816,D12461,#181817,540,#e6dfcc,#141615,#171511,1185
1409,1816,D12462,#181817,555,#e6dfcc,#151618,#181612,1200
1410,1816,D12466,#181817,570,#e5decb,#151618,#171511,1080
1411,1816,D12486,#181817,585,#e0d8c4,#131417,#aca694,615
1412,1816,D12514,#181817,600,#e2d9c5,#151719,#b2a691,840
1413,1816,D12451,#181917,615,#dfd9c6,#151716,#141517,525
1414,1816,D12453,#181917,630,#e1dac8,#161512,#b2ae9d,750
1415,1816,D12515,#181917,645,#e1dac5,#141615,#141518,720
1416,1816,D12513,#181918,660,#e1dac8,#151618,#131614,735
1417,1816,D12518,#181918,675,#e8e1cd,#151816,#17181a,1320
1418,1816,D12520,#181918,690,#e5deca,#151716,#16171a,1065
1419,1816,D12521,#191816,705,#e4dbc5,#151716,#171511,990
1420,1816,D12454,#191917,720,#ded8c5,#151618,#131514,405
1421,1816,D12509,#191917,735,#e1dbc8,#141517,#19170f,765
1422,1816,D12516,#191917,750,#e3dac6,#171511,#b1a892,915
1423,1816,D12517,#191917,765,#e4ddc9,#161817,#161512,1020
1424,1816,D12455,#191918,780,#e2dcc9,#171512,#b9a78e,900
1425,1816,D12485,#191918,795,#dfd9c5,#121316,#121513,510
1426,1816,D12519,#191918,810,#e6deca,#161917,#181613,1170
1427,1816,D12457,#191a18,825,#e7e0ce,#161512,#16181b,1245
1428,1816,D12505,#191a18,840,#e4dcc6,#181a1c,#181612,1005
1429,1816,D12495,#191a19,855,#e7e3cd,#151719,#141715,1275
1430,1816,D12497,#191a19,870,#e5e0ca,#151619,#c3d3c2,1095
1431,1816,D12498,#191a19,885,#e5e1cc,#16171a,#151816,1110
1432,1816,D12499,#191a1a,900,#e1decd,#16171a,#c3d4c6,825
1433,1816,D12494,#1a1918,915,#ded5b1,#161719,#756747,375
1434,1816,D12496,#1a1b1a,930,#e8e2cd,#16171a,#c6dac9,1335
1435,1816,D12503,#1a1b1a,945,#e7e1cb,#17191b,#141615,1260
1436,1816,D12500,#1b1b18,960,#d8d0b7,#bdaa83,#cfc5a6,165
1437,1816,D08172,#806041,975,#7a593b,#ba9e7a,#482914,30
1438,1816,D12501,#8e897a,990,#9a9889,#6a604f,#131417,45
1439,1816,D09052,#afa07a,1005,#b9ab85,#7c6741,#191713,105
1440,1816,D25255,#b79c6b,1020,#bea472,#756443,#eae4d3,120
1441,1816,D08173,#ba956d,1035,#c4a178,#845836,#492512,150
1442,1816,D12490,#bcad8a,1050,#b6a582,#15130f,#d3c89f,90
1443,1816,D12510,#bfb7a6,1065,#a59e90,#e1d7c3,#131416,60
1444,1816,D12493,#c0b89f,1080,#766042,#cac5aa,#b6ae95,15
1445,1816,D12480,#c1bfb0,1095,#ddd7c5,#101214,#aeab9e,315
1446,1816,D12472,#c2c0b1,1110,#ddd8c6,#121315,#a8a79c,345
1447,1816,D12508,#c5bdaa,1125,#b2ac9c,#dbd0bb,#131417,75
1448,1816,D16976,#c8b99e,1140,#c3b398,#cfc1a7,#201912,135
1449,1816,D12512,#c8c1ae,1155,#e0d7c3,#ada697,#131417,585
1450,1816,D12481,#c9c2b2,1170,#e0d6c3,#a9a699,#111215,570
1451,1816,D12479,#cecabb,1185,#dcd7c6,#111215,#aeac9f,270
1452,1816,D17198,#d0c9b0,1200,#d9d2ba,#7a6344,#b5a682,180
1453,1816,T08463,#d2c5a9,1215,#dbcdb3,#bfb395,#d1c3a6,195
1454,1816,D17205,#d5d0b8,1230,#e1d9c3,#b9a677,#cec6a3,690
1455,1816,D16971,#dbceb6,1245,#dccfb6,#b9a48e,#cfc3a9,210
1456,1816,D12458,#e1d9c5,1260,#e7dfcc,#171513,#161918,1230
1457,1816,D16970,#e2d2bf,1275,#e4d4c1,#17161c,#bca293,975
1458,1816,D12504,#e2dac2,1290,#e8e0c9,#151716,#1a1815,1305
1459,1816,D16986,#e5d6c1,1305,#e6d6c2,#16161b,#1f1a16,1125
1460,1816,D16985,#e6d7c1,1320,#e6d7c1,#16161b,#201b17,1140
1461,1816,D16982,#e9dac7,1335,#e8dac7,#17171c,#1f1a17,1290
1462,1817,D17103,#181719,15,#e4daca,#15151a,#1b1815,345
1463,1817,D17105,#1a181b,30,#e9dbc9,#16161b,#1e1a16,660
1464,1817,D17104,#1b191c,45,#eae0d0,#17171c,#1d1916,705
1465,1817,D16988,#1c1a1d,60,#eadfcf,#18181c,#201c19,690
1466,1817,D17146,#2e2a2a,75,#ebe1ce,#292628,#2e2926,735
1467,1817,D08166,#4b301e,90,#3c2212,#74553c,#e7e4d9,15
1468,1817,D17172,#888372,105,#69635a,#a49d87,#f0eddf,30
1469,1817,D25247,#a49676,120,#b4a280,#dad0bb,#7a7355,45
1470,1817,T08761,#aca285,135,#b5aa8f,#6b613b,#e4e0d4,60
1471,1817,D04901,#b9b7a0,150,#b5ae91,#736840,#e1ddcf,75
1472,1817,T04368,#c3a373,165,#c5a677,#9c552b,#dfd8c4,120
1473,1817,D17187,#c4b796,180,#bdad84,#ddd5c2,#cac3ad,105
1474,1817,D17191,#ccb999,195,#bda47e,#e2d5be,#776752,90
1475,1817,D08100,#cdb189,210,#c8a77c,#e3dbc4,#d8c39c,135
1476,1817,D17186,#d2cfbb,225,#dbd6c3,#beac83,#d0c5a1,150
1477,1817,D17206,#d8d3be,240,#dbd7c4,#79603f,#c0aa76,165
1478,1817,D17021,#e0d0ba,255,#e1d1bb,#131317,#1b1613,195
1479,1817,D17019,#e1d1bf,270,#e0d1bf,#131317,#1b1613,180
1480,1817,D17013,#e1d1c0,285,#e1d2c1,#131217,#1a1512,210
1481,1817,D16991,#e1d4bc,300,#e2d5bd,#27201a,#bbaa93,240
1482,1817,D17016,#e1d4c3,315,#e2d4c4,#131318,#1b1713,225
1483,1817,D17014,#e2d2c1,330,#e3d3c2,#141418,#1a1613,255
1484,1817,D16989,#e3d3bd,345,#e4d4be,#151418,#1d1814,270
1485,1817,D17012,#e3d4c3,360,#e4d5c3,#141419,#1b1713,285
1486,1817,D16994,#e3d6be,375,#e4d7be,#29231e,#241f22,315
1487,1817,D17011,#e3d6c7,390,#e4d6c7,#141418,#181317,300
1488,1817,D17010,#e3d7c6,405,#e5d7c6,#141419,#1d1715,405
1489,1817,D17000,#e4d4bb,420,#e6d7bd,#29221d,#bba18b,480
1490,1817,D16993,#e4d5bc,435,#e6d7be,#29231d,#bca891,510
1491,1817,D17002,#e4d5c1,450,#e6d8c4,#bfaa94,#2b231c,555
1492,1817,D17001,#e4d6bd,465,#e4d7be,#2b231b,#bca891,330
1493,1817,D17017,#e4d6bd,480,#e5d7be,#27221d,#242023,375
1494,1817,D17015,#e4d7c7,495,#e5d8c8,#141419,#1c1815,420
1495,1817,D16992,#e4d8c5,510,#e5d9c6,#b7a796,#2b231e,435
1496,1817,D16973,#e5d4be,525,#e5d4be,#17161b,#1e1916,360
1497,1817,D16998,#e5d7bc,540,#e6d7bd,#29231e,#272124,495
1498,1817,D17005,#e5d7bd,555,#e5d7be,#28221e,#241f22,390
1499,1817,D16999,#e5d7bf,570,#e6d8c0,#29231e,#282226,540
1500,1817,D17018,#e5d7bf,585,#e6d8c0,#28221e,#262125,525
1501,1817,D17003,#e5dece,600,#e5dece,#b8ac9c,#cbc1af,465
1502,1817,D17008,#e6d9c9,615,#e5d9c9,#151519,#1d1815,450
1503,1817,D16977,#e7d7c2,630,#e7d8c3,#17161b,#1e1916,585
1504,1817,D17004,#e7d8bf,645,#e7d8c0,#28221e,#262125,570
1505,1817,D16995,#e7d8c0,660,#e7d9c0,#2b241f,#272224,600
1506,1817,D16997,#e7d8c0,675,#e7d9c1,#2a241f,#272225,615
1507,1817,D17107,#e7d8c5,690,#e8d8c6,#17161a,#201a17,630
1508,1817,D17106,#e7dacb,705,#e8dbcc,#16161a,#baa99c,645
1509,1817,D17006,#eadac3,720,#eadbc4,#18171c,#1f1a17,675
1510,1817,D16996,#eae0d0,735,#eae0d0,#18171d,#201c19,720
1511,1817,D17007,#ebe1d1,750,#ebe1d1,#19181d,#1e181d,750
1512,1818,D12487,#171716,15,#ddd5c0,#111215,#afa996,165
1513,1818,D08176,#8d603c,30,#855735,#b78c61,#442415,15
1514,1818,T09459,#9c866b,45,#b19d82,#7b6147,#e5dbc7,45
1515,1818,D17178,#a1957e,60,#b1a387,#756a59,#e8dfcb,60
1516,1818,D12502,#ba9c7f,75,#bd9b7e,#1c1813,#786147,90
1517,1818,D13818,#c1ac8b,90,#c4a176,#181310,#9db3aa,120
1518,1818,N03328,#c1bba6,105,#aea792,#d6d0bb,#6c6352,30
1519,1818,D12489,#c8bea4,120,#b4ab93,#d8ceb6,#cec4a8,75
1520,1818,N03327,#ccc2ac,135,#dad1bb,#b2a790,#cdc2ac,135
1521,1818,D17201,#cec7b0,150,#ded6c1,#b7b29a,#cfc4a6,180
1522,1818,D08171,#d3b793,165,#c49f79,#e1ceaf,#8b5d3b,105
1523,1818,D32144,#d9cfb0,180,#dcd3b8,#d3c6a2,#bab9a0,150
1524,1818,N03329,#d9cfb9,195,#dfd7c2,#b6a68a,#cfc2a8,195
1525,1818,D08174,#ddcdb2,210,#e2d3ba,#c4a886,#d5c2a3,225
1526,1818,N03331,#ded7c4,225,#e1dbc9,#baa789,#cec3aa,210
1527,1818,T09860,#e1d5c0,240,#e2d7c3,#bcac95,#cfc1aa,240
1528,1818,D16975,#e3d2ba,255,#e5d3bc,#151519,#191512,255
1529,1818,D16974,#e7d5bf,270,#e7d6bf,#1a1714,#17161c,270
1530,1818,D13750,#e7dcc0,285,#e8ddc1,#2a2622,#b1a78f,285
1531,1818,D16981,#e9d8c3,300,#e9d9c4,#18181d,#1b1714,300
1532,1818,D25219,#e9e3d2,315,#e9e2d0,#d8c79b,#bab29e,315
1533,1819,D16401,#191a17,15,#ded7c2,#b2a387,#1d1a13,1845
1534,1819,D16449,#1e1e1d,30,#b9b3a5,#181a1e,#241e16,1110
1535,1819,D16424,#201f1d,45,#bcb5a2,#d1cab9,#c8c2b0,1260
1536,1819,D16405,#21211f,60,#d2cdbb,#bdb39f,#c9c2b0,1620
1537,1819,D16456,#22211f,75,#cfc9b8,#c8c2b1,#bbb4a2,1500
1538,1819,D16457,#22211f,90,#bdb7a6,#c7c1b1,#1a1c1f,1335
1539,1819,D16419,#222220,105,#d1caba,#c9c2b1,#1c1f22,1590
1540,1819,D16467,#222220,120,#d0cbba,#bcb6a5,#c8c2b1,1575
1541,1819,D16459,#232220,135,#bfb8a6,#c8c2b0,#cec8b7,1410
1542,1819,D16462,#232220,150,#bbb5a4,#c7c1b1,#ccc6b6,1200
1543,1819,D16400,#24211e,165,#d0cab8,#c9c3b0,#bdb197,1545
1544,1819,D16423,#242220,180,#e7e1d1,#b6aa92,#1b1d20,2340
1545,1819,D16440,#242320,195,#d0c9b7,#cac3b0,#1b1d21,1530
1546,1819,D16473,#252321,210,#cfc9ba,#c8c2b1,#bbb4a2,1515
1547,1819,D16418,#252421,225,#e9e6d8,#1b1d20,#25201a,2490
1548,1819,D16468,#252421,240,#d0cabd,#1b1e21,#b8b1a0,1560
1549,1819,D16441,#272521,255,#ebe4d1,#272119,#1c1e22,2595
1550,1819,D16431,#272623,270,#e9e5d6,#1d2023,#b0a895,2475
1551,1819,D16448,#282723,285,#ece8da,#1d1f22,#27221c,2670
1552,1819,D16479,#282723,300,#eae5d6,#1c1e21,#28221c,2550
1553,1819,D16472,#282724,315,#ede9dd,#1d2022,#28231d,2685
1554,1819,D40584,#282724,330,#ebe7db,#1b1e21,#27221c,2655
1555,1819,D40577,#292724,345,#ebe7da,#1b1f22,#26211b,2640
1556,1819,D16481,#3c352b,360,#aca391,#695b47,#32291e,360
1557,1819,T11035,#4d4536,375,#e5e1ce,#6a604c,#aaa18a,2205
1558,1819,D16375,#5a5443,390,#6a614d,#352e21,#5f6b66,30
1559,1819,T11057,#645b48,405,#e3ddc9,#675e4a,#afa38a,2010
1560,1819,T11073,#665b44,420,#e3decb,#6a5f48,#aea68b,2040
1561,1819,D16367,#666459,435,#70634e,#51646c,#393125,75
1562,1819,D16363,#716958,450,#6c624c,#a59883,#3e3424,60
1563,1819,D16116,#737150,465,#696849,#deddcd,#b3a877,15
1564,1819,D16339,#746e5f,480,#726756,#7e8e89,#918d80,90
1565,1819,D16366,#747366,495,#6b624f,#878e8b,#8f8f88,45
1566,1819,D16365,#8b6c4c,510,#876240,#a78f70,#eae4d5,135
1567,1819,D16356,#8e7e64,525,#aa9c85,#746348,#392f21,285
1568,1819,D16329,#908f7a,540,#a49e86,#756a4f,#8e9d94,225
1569,1819,D25382,#959577,555,#afa479,#617369,#92a297,525
1570,1819,D16332,#968567,570,#a99779,#7d694a,#958262,270
1571,1819,D16353,#968e7c,585,#ad9f87,#7a6549,#8c9691,435
1572,1819,N03330,#9b896d,600,#b5a78b,#756046,#dfdbc5,855
1573,1819,D16476,#9c968b,615,#9b958a,#191b1f,#27211b,150
1574,1819,D16398,#9d9276,630,#a69e83,#6f5e43,#2f281b,255
1575,1819,D16426,#9e9786,645,#a09988,#16181b,#221c15,180
1576,1819,D16478,#9e978c,660,#9f998e,#191b1f,#262019,165
1577,1819,D16408,#a09987,675,#a19a88,#17191c,#766a56,195
1578,1819,D16482,#a19a82,690,#aba58e,#6b6647,#191a1e,315
1579,1819,D16369,#a28e71,705,#ae997b,#7d674c,#ece5d1,480
1580,1819,D16422,#a39c8d,720,#a29b8c,#1b1d20,#241f19,210
1581,1819,T05716,#a5975a,735,#bcac6d,#7a6f36,#998c4f,1230
1582,1819,D16397,#a68f73,750,#b5a285,#7a5b41,#2b2116,825
1583,1819,D15253,#a7a088,765,#baa98b,#7c674e,#9aac9f,1125
1584,1819,D16364,#a89d89,780,#b0a28b,#98a29a,#85654a,570
1585,1819,D16451,#aaa290,795,#aaa390,#18191d,#241d16,300
1586,1819,D16416,#aaa493,810,#aca595,#171a1d,#241d16,375
1587,1819,D16437,#aaa598,825,#aba699,#191b1e,#6f614e,345
1588,1819,D16347,#aaa692,840,#b4b09a,#765f41,#a5b1a5,810
1589,1819,D15258,#aabcb3,855,#a4b7ad,#ddd4b5,#8eafb4,240
1590,1819,D16446,#aba595,870,#aba596,#17191c,#261f17,330
1591,1819,D16454,#aca595,885,#ada696,#181a1d,#2a231a,450
1592,1819,D16450,#aca698,900,#aca698,#181a1d,#231d16,390
1593,1819,D16469,#aca98d,915,#aeaa90,#837247,#a5b4a6,510
1594,1819,D16480,#ada695,930,#ada696,#1a1c1f,#241f18,465
1595,1819,D16475,#ada89b,945,#aca89c,#191b1f,#251f18,405
1596,1819,D16355,#adaa9e,960,#aca99d,#d9d6c5,#c6c4b2,420
1597,1819,D16447,#aea796,975,#afa896,#18191d,#282119,540
1598,1819,D16463,#aea797,990,#aea797,#191b1e,#221e17,495
1599,1819,D16376,#b0a490,1005,#b0a490,#917958,#948266,585
1600,1819,D16372,#b0a693,1020,#b0a593,#cbc0ae,#d1c5b4,600
1601,1819,D16484,#b0a998,1035,#afa898,#1a1d20,#261f17,555
1602,1819,D16436,#b0aa99,1050,#b0a998,#181a1d,#231e16,615
1603,1819,D16381,#b1a691,1065,#b1a591,#8c836f,#847e6d,630
1604,1819,D16417,#b1ab9a,1080,#b2ac9b,#181a1d,#241d17,690
1605,1819,D16404,#b2ab9a,1095,#b3ab9a,#17191d,#221d17,720
1606,1819,D16331,#b3ac97,1110,#b2ab96,#c8c1ac,#8b8470,660
1607,1819,D16432,#b3ac9c,1125,#b1ab9a,#181a1d,#231e17,645
1608,1819,D16458,#b3ad9b,1140,#b2ab9a,#191c1f,#241e18,675
1609,1819,D16341,#b4ac97,1155,#b3ab96,#c8c1ac,#8c856c,705
1610,1819,D16442,#b4ae9d,1170,#b3ae9d,#171a1d,#231e18,765
1611,1819,D16471,#b4b0a0,1185,#b4afa0,#191c1f,#231e18,795
1612,1819,D16354,#b5a693,1200,#b4a692,#cdbfac,#d0c2af,780
1613,1819,D16343,#b5a792,1215,#b5a691,#90836a,#d1c7ae,840
1614,1819,D16412,#b5ae9c,1230,#b3ad9b,#191c1f,#251f18,735
1615,1819,D16455,#b5ae9e,1245,#b5ae9d,#191b1f,#231d17,885
1616,1819,D16474,#b5ae9f,1260,#b3ad9e,#1a1c20,#231e17,750
1617,1819,D16368,#b6a384,1275,#b6a282,#786045,#e3ddc7,915
1618,1819,D16483,#b6ab92,1290,#b6ab92,#1a1d20,#261f17,930
1619,1819,D16402,#b6ad99,1305,#b5ad99,#191a1d,#241c15,870
1620,1819,D16465,#b7b09e,1320,#b6af9d,#1a1c1f,#252019,960
1621,1819,D16420,#b7b19f,1335,#b6af9e,#1b1d20,#241f19,975
1622,1819,D16470,#b8b2a4,1350,#b5afa2,#1a1d20,#24201a,900
1623,1819,D16351,#b9ac92,1365,#b8ab91,#cec0a5,#97835e,1020
1624,1819,D16485,#b9b19e,1380,#b7b09c,#1a1c20,#241f17,990
1625,1819,D16453,#b9b19f,1395,#b6af9d,#181a1e,#241e17,945
1626,1819,D16344,#baac98,1410,#baac98,#cebfa9,#d1c3b0,1140
1627,1819,D16410,#bab4a4,1425,#b8b2a1,#191b1e,#261e17,1065
1628,1819,D16428,#bab4a7,1440,#b7b1a4,#17191c,#c6c1b4,1005
1629,1819,D16342,#bbb3a0,1455,#bab29e,#c9c1ad,#d0c9b5,1155
1630,1819,D16336,#bbb49d,1470,#bab39d,#c8c1a8,#8b856f,1170
1631,1819,D16461,#bbb4a1,1485,#b8b19e,#c8c1b0,#181b1e,1035
1632,1819,D16350,#bcae97,1500,#bdaf97,#cec0a7,#d3c4ad,1290
1633,1819,D16133,#bcbaa1,1515,#83683c,#b7a37a,#d0cdb7,120
1634,1819,D16352,#bdaf9c,1530,#beb09d,#cdc0ad,#d1c3b0,1365
1635,1819,D16338,#bdb49b,1545,#bdb39a,#ccc2a9,#d2c9b1,1305
1636,1819,D16346,#beb29a,1560,#bcb097,#7f664d,#cbc3ab,1245
1637,1819,D16327,#beb8a4,1575,#bcb6a2,#c9c2ae,#93a096,1275
1638,1819,D16421,#beb8a8,1590,#b8b1a2,#cfc8ba,#1b1d21,1050
1639,1819,D40578,#bfb49a,1605,#beb197,#191c1f,#cbc2ab,1380
1640,1819,D16434,#bfbaae,1620,#b8b3a7,#ccc8bc,#191b1e,1080
1641,1819,D16464,#c0bbad,1635,#bab4a7,#cdc8ba,#1a1d20,1185
1642,1819,D16131,#c0c5aa,1650,#7a6335,#dedabf,#a3baab,105
1643,1819,D16395,#c1ae8d,1665,#c0ad8c,#221e18,#1c1d20,1440
1644,1819,D16466,#c1bbaa,1680,#b9b2a0,#cec8b7,#c8c2b1,1095
1645,1819,D16438,#c1bdb0,1695,#bbb6aa,#ccc8bc,#c5c1b5,1215
1646,1819,D16123,#c2b998,1710,#d9ceb6,#775e2f,#b8a677,1740
1647,1819,D16406,#c2b9a5,1725,#beb5a1,#cac2ae,#1c1d21,1395
1648,1819,D16130,#c3c6b6,1740,#cacbba,#8a6e37,#bea364,1470
1649,1819,D16122,#c4ab72,1755,#c0a66e,#d3d2bd,#dac389,1425
1650,1819,D16414,#c4beae,1770,#bdb7a6,#c7c1b1,#cfc9ba,1350
1651,1819,D16444,#c6c0ad,1785,#bdb6a2,#d3cdbc,#c9c2af,1320
1652,1819,D16477,#cac5b8,1800,#cdc8bc,#c7c1b5,#bab2a4,1485
1653,1819,T08729,#cbc7b6,1815,#d6d1bf,#b8b2a0,#c9c3b0,1680
1654,1819,D16396,#ccb997,1830,#c8b693,#d4c29f,#251f18,1455
1655,1819,D16120,#ccbe9d,1845,#e1d5ba,#b4a67f,#72674a,1950
1656,1819,D25242,#ccc5a7,1860,#ddd5bb,#bcb390,#d2c7a2,1770
1657,1819,D16093,#ccc7a7,1875,#ddd6ba,#b8ad81,#98ad9a,1785
1658,1819,T09517,#cec3ad,1890,#d8cdb9,#baae98,#cec2ab,1710
1659,1819,D15251,#d0ccba,1905,#d8d8c9,#bbab8b,#cbd4ca,1725
1660,1819,D16399,#d1c8b2,1920,#d9d2bd,#b6a88e,#1d1912,1755
1661,1819,D16348,#d1c9b5,1935,#d2cab7,#ccc3af,#bdb39f,1605
1662,1819,D16430,#d1cab7,1950,#d3ccb9,#cbc3af,#1a1c1f,1635
1663,1819,T11071,#d4ccb3,1965,#e6e1ce,#b5a886,#736549,2280
1664,1819,D40049,#d4cdbe,1980,#d6d0c1,#c8c2b2,#bcb6a7,1665
1665,1819,D16101,#d4d4bd,1995,#e0dbc4,#b7a87d,#c0cfbf,1905
1666,1819,D16106,#d4d9ca,2010,#e3dfcd,#c3d4c8,#9ebcb3,2085
1667,1819,D15252,#d5c9ad,2025,#e0d7bd,#b6ab8f,#d3c39f,1875
1668,1819,D16345,#d5cfbd,2040,#d6d0be,#bcb29b,#cac2af,1650
1669,1819,T11051,#d5d6c6,2055,#ebe7d6,#9da191,#636355,2625
1670,1819,D16109,#d5d7c7,2070,#e6e1d0,#9baea4,#cbd5ca,2295
1671,1819,T11061,#d6cfb5,2085,#e6e2ce,#b0a27e,#736348,2310
1672,1819,T03300,#d7ceb5,2100,#e3dcc8,#b7a882,#d2c5a0,1980
1673,1819,T11069,#d7cfb6,2115,#e5e0cb,#b9ab8b,#cdc5a6,2175
1674,1819,T11049,#d7d0b7,2130,#eae6d3,#b3a580,#726446,2565
1675,1819,D25304,#d7d4c2,2145,#dfdbc8,#b7a689,#cbc5ac,1860
1676,1819,T11053,#d8d1b9,2160,#ebe7d5,#b2a582,#6e6147,2610
1677,1819,D16337,#d8d2bf,2175,#d7d2bf,#c9c5b1,#c1bca8,1695
1678,1819,T11029,#d8d4c1,2190,#e0dcc9,#aba690,#6b6452,1935
1679,1819,D40050,#d9cdb5,2205,#ded3bd,#d1c2a7,#c5b59a,1830
1680,1819,D16129,#d9d4bd,2220,#ddd8c4,#bda776,#d0c6a1,1800
1681,1819,T11070,#d9d4bf,2235,#e5e0cd,#655d47,#a49d82,2190
1682,1819,T11067,#dad4bf,2250,#e3deca,#b2a98d,#cac6ad,2025
1683,1819,T11027,#dad7c5,2265,#e3e0cf,#685d49,#aba58c,2115
1684,1819,T11037,#dbd4bd,2280,#eae4d1,#b6aa8b,#74644c,2520
1685,1819,T11059,#dbd5bd,2295,#e3ddc8,#afa78a,#756c52,1995
1686,1819,T11066,#dbd6c4,2310,#e4e0ce,#6b6350,#a9a48e,2160
1687,1819,T11072,#dbd7c4,2325,#e0dcc9,#6a5f4a,#aca58c,1920
1688,1819,T11045,#dcd7c1,2340,#e6e1cd,#b4aa8f,#cac5aa,2265
1689,1819,D15256,#dcdaca,2355,#dddbcb,#d1d6cd,#bcb29a,1815
1690,1819,T11068,#ddd7c2,2370,#e1dbc7,#b6ad8c,#cdc5a6,1965
1691,1819,T11021,#ddd7c3,2385,#eae5d3,#afa88e,#6b624c,2535
1692,1819,T11031,#ddd7c4,2400,#e6e2d1,#ada38b,#736953,2325
1693,1819,T11062,#ded5bf,2415,#e6deca,#b3a48a,#7a6952,2220
1694,1819,T11074,#ded6bd,2430,#e6e0c9,#b5a889,#6f6248,2235
1695,1819,D15254,#ded7be,2445,#e0d9c0,#c9c9ad,#b3b09a,1890
1696,1819,T11064,#dfdac3,2460,#e4dfca,#b1a68a,#6f644c,2145
1697,1819,T11065,#dfdbc7,2475,#e3dfcc,#665d48,#b0a78f,2055
1698,1819,T11047,#e0dcc8,2490,#e3e0cc,#b0a68e,#675c48,2100
1699,1819,T11063,#e0dcc8,2505,#e3dfcc,#b4a98a,#6f644d,2070
1700,1819,T11023,#e1d8bf,2520,#e9e2cc,#b4a786,#d1c6a4,2415
1701,1819,T11043,#e1dbc5,2535,#e7e2ce,#b1a487,#7b6c51,2355
1702,1819,T11039,#e1dcc8,2550,#e8e4d2,#aea58c,#6b624f,2400
